,Unnamed: 0,Date,X_outlier,y_outlier
7160,7160,2019-10-26,39.0,0.0
7161,7161,2019-10-26,36.0,0.0
7162,7162,2019-10-26,41.9,0.0
7163,7163,2019-10-26,42.0,0.0
7164,7164,2019-10-26,45.0,0.0
7165,7165,2019-10-26,33.1,0.0
7166,7166,2019-10-26,19.06574684057379,0.0
7167,7167,2019-10-26,36.1,0.0
7168,7168,2019-10-26,39.0,0.0
7169,7169,2019-10-26,33.1,0.0
7170,7170,2019-10-26,34.0,0.0
7171,7171,2019-10-26,35.0,0.0
7172,7172,2019-10-26,30.0,0.0
7173,7173,2019-10-26,29.0,0.0
7174,7174,2019-10-26,34.0,0.0
7175,7175,2019-10-26,32.0,0.0
7176,7176,2019-10-27,29.0,0.0
7177,7177,2019-10-27,16.1,0.0
7178,7178,2019-10-27,20.0,0.0
7179,7179,2019-10-27,19.0,0.0
7180,7180,2019-10-27,13.1,0.0
7181,7181,2019-10-27,28.9,0.0
7182,7182,2019-10-27,35.9,0.0
7183,7183,2019-10-27,52.9,0.0
7184,7184,2019-10-27,34.2,0.0
7185,7185,2019-10-27,26.1,0.0
7186,7186,2019-10-27,24.0,0.0
7187,7187,2019-10-27,28.0,0.0
7188,7188,2019-10-27,27.0,0.0
7189,7189,2019-10-27,30.0,0.0
7190,7190,2019-10-27,15.1,0.0
7191,7191,2019-10-27,21.9,0.0
7192,7192,2019-10-27,20.0,0.0
7193,7193,2019-10-27,27.05047911391968,0.0
7194,7194,2019-10-27,30.0,0.0
7195,7195,2019-10-27,30.0,0.0
7196,7196,2019-10-27,27.0,0.0
7197,7197,2019-10-27,21.0,0.0
7198,7198,2019-10-27,6.1,0.0
7199,7199,2019-10-27,15.0,0.0
7200,7200,2019-10-28,19.0,0.0
7201,7201,2019-10-28,34.9,0.0
7202,7202,2019-10-28,20.1,0.0
7203,7203,2019-10-28,16.0,0.0
7204,7204,2019-10-28,25.79440139684905,0.0
7205,7205,2019-10-28,12.0,0.0
7206,7206,2019-10-28,51.8,0.0
7207,7207,2019-10-28,76.9,0.0
7208,7208,2019-10-28,63.1,0.0
7209,7209,2019-10-28,39.1,0.0
7210,7210,2019-10-28,42.0,0.0
7211,7211,2019-10-28,23.1,0.0
7212,7212,2019-10-28,34.0,0.0
7213,7213,2019-10-28,28.0,0.0
7214,7214,2019-10-28,33.45816144616621,0.0
7215,7215,2019-10-28,23.1,0.0
7216,7216,2019-10-28,38.9,0.0
7217,7217,2019-10-28,32.0,0.0
7218,7218,2019-10-28,42.0,0.0
7219,7219,2019-10-28,30.1,0.0
7220,7220,2019-10-28,39.0,0.0
7221,7221,2019-10-28,44.0,0.0
7222,7222,2019-10-28,26.1,0.0
7223,7223,2019-10-28,55.9,0.0
7224,7224,2019-10-29,59.0,0.0
7225,7225,2019-10-29,50.0,0.0
7226,7226,2019-10-29,30.1,0.0
7227,7227,2019-10-29,21.0,0.0
7228,7228,2019-10-29,19.0,0.0
7229,7229,2019-10-29,31.9,0.0
7230,7230,2019-10-29,53.9,0.0
7231,7231,2019-10-29,61.0,0.0
7232,7232,2019-10-29,109.8,0.0
7233,7233,2019-10-29,62.2,0.0
7234,7234,2019-10-29,17.2,0.0
7235,7235,2019-10-29,25.0,0.0
7236,7236,2019-10-29,28.002080460273948,0.0
7237,7237,2019-10-29,23.1,0.0
7238,7238,2019-10-29,28.0,0.0
7239,7239,2019-10-29,25.0,0.0
7240,7240,2019-10-29,30.0,0.0
7241,7241,2019-10-29,32.0,0.0
7242,7242,2019-10-29,36.0,0.0
7243,7243,2019-10-29,37.67693222698178,0.0
7244,7244,2019-10-29,25.1,0.0
7245,7245,2019-10-29,47.9,0.0
7246,7246,2019-10-29,38.0,0.0
7247,7247,2019-10-29,37.0,0.0
7248,7248,2019-10-30,45.0,0.0
7249,7249,2019-10-30,39.0,0.0
7250,7250,2019-10-30,30.0,0.0
7251,7251,2019-10-30,25.0,0.0
7252,7252,2019-10-30,27.9,0.0
7253,7253,2019-10-30,23.0,0.0
7254,7254,2019-10-30,33.0,0.0
7255,7255,2019-10-30,87.8,0.0
7256,7256,2019-10-30,65.1,0.0
7257,7257,2019-10-30,81.9,0.0
7258,7258,2019-10-30,72.0,0.0
7259,7259,2019-10-30,57.1,0.0
7260,7260,2019-10-30,57.0,0.0
7261,7261,2019-10-30,38.601850540463865,0.0
7262,7262,2019-10-30,45.76422162101076,0.0
7263,7263,2019-10-30,48.44398917038036,0.0
7264,7264,2019-10-30,36.461296120832266,0.0
7265,7265,2019-10-30,31.1,0.0
7266,7266,2019-10-30,50.9,0.0
7267,7267,2019-10-30,25.1,0.0
7268,7268,2019-10-30,29.0,0.0
7269,7269,2019-10-30,42.9,0.0
7270,7270,2019-10-30,53.1,0.0
7271,7271,2019-10-30,43.1,0.0
7272,7272,2019-10-31,35.0,0.0
7273,7273,2019-10-31,31.0,0.0
7274,7274,2019-10-31,28.0,0.0
7275,7275,2019-10-31,43.9,0.0
7276,7276,2019-10-31,38.0,0.0
7277,7277,2019-10-31,46.0,0.0
7278,7278,2019-10-31,67.9,0.0
7279,7279,2019-10-31,88.9,0.0
7280,7280,2019-10-31,86.0,0.0
7281,7281,2019-10-31,75.0,0.0
7282,7282,2019-10-31,73.44383578745027,0.0
7283,7283,2019-10-31,59.48820493073515,0.0
7284,7284,2019-10-31,32.79250605995638,0.0
7285,7285,2019-10-31,28.91172676420629,0.0
7286,7286,2019-10-31,23.398019668995317,0.0
7287,7287,2019-10-31,44.0,0.0
7288,7288,2019-10-31,51.9,0.0
7289,7289,2019-10-31,24.1,0.0
7290,7290,2019-10-31,35.9,0.0
7291,7291,2019-10-31,41.0,0.0
7292,7292,2019-10-31,61.9,0.0
7293,7293,2019-10-31,72.0,0.0
7294,7294,2019-10-31,85.9,0.0
7295,7295,2019-10-31,48.2,0.0
7296,7296,2019-11-01,78.9,0.0
7297,7297,2019-11-01,44.1,0.0
7298,7298,2019-11-01,53.0,0.0
7299,7299,2019-11-01,51.0,0.0
7300,7300,2019-11-01,43.0,0.0
7301,7301,2019-11-01,42.0,0.0
7302,7302,2019-11-01,65.9,0.0
7303,7303,2019-11-01,69.0,0.0
7304,7304,2019-11-01,92.5,0.0
7305,7305,2019-11-01,73.59263676468939,0.0
7306,7306,2019-11-01,55.26771944168951,0.0
7307,7307,2019-11-01,40.51447938854928,0.0
7308,7308,2019-11-01,33.38269720151319,0.0
7309,7309,2019-11-01,70.9,0.0
7310,7310,2019-11-01,61.0,0.0
7311,7311,2019-11-01,53.0,0.0
7312,7312,2019-11-01,57.4182582706316,0.0
7313,7313,2019-11-01,49.1,0.0
7314,7314,2019-11-01,44.0,0.0
7315,7315,2019-11-01,28.1,0.0
7316,7316,2019-11-01,45.9,0.0
7317,7317,2019-11-01,60.9,0.0
7318,7318,2019-11-01,33.209066753281014,0.0
7319,7319,2019-11-01,26.1,0.0
7320,7320,2019-11-02,27.0,0.0
7321,7321,2019-11-02,18.0,0.0
7322,7322,2019-11-02,27.0,0.0
7323,7323,2019-11-02,26.0,0.0
7324,7324,2019-11-02,21.0,0.0
7325,7325,2019-11-02,37.9,0.0
7326,7326,2019-11-02,49.0,0.0
7327,7327,2019-11-02,84.8,0.0
7328,7328,2019-11-02,69.1,0.0
7329,7329,2019-11-02,66.6,0.0
7330,7330,2019-11-02,76.1,0.0
7331,7331,2019-11-02,45.42053183999096,0.0
7332,7332,2019-11-02,51.1164704445671,0.0
7333,7333,2019-11-02,70.92657180581891,0.0
7334,7334,2019-11-02,58.14356190250512,0.0
7335,7335,2019-11-02,49.416778947193315,0.0
7336,7336,2019-11-02,37.45395316929583,0.0
7337,7337,2019-11-02,37.02131095270542,0.0
7338,7338,2019-11-02,34.132835693962214,0.0
7339,7339,2019-11-02,39.73717273374735,0.0
7340,7340,2019-11-02,39.464765817996756,0.0
7341,7341,2019-11-02,50.43770082159192,0.0
7342,7342,2019-11-02,51.87742070570833,0.0
7343,7343,2019-11-02,40.819590205080274,0.0
7344,7344,2019-11-03,36.66925358748984,0.0
7345,7345,2019-11-03,32.86178097273261,0.0
7346,7346,2019-11-03,33.4995697633623,0.0
7347,7347,2019-11-03,27.347098712325696,0.0
7348,7348,2019-11-03,25.9,0.0
7349,7349,2019-11-03,166.2311692194139,1.0
7350,7350,2019-11-03,33.4,0.0
7351,7351,2019-11-03,43.0,0.0
7352,7352,2019-11-03,40.0,0.0
7353,7353,2019-11-03,32.173168144085196,0.0
7354,7354,2019-11-03,21.1,0.0
7355,7355,2019-11-03,21.0,0.0
7356,7356,2019-11-03,19.0,0.0
7357,7357,2019-11-03,15.0,0.0
7358,7358,2019-11-03,18.9,0.0
7359,7359,2019-11-03,23.0,0.0
7360,7360,2019-11-03,29.0,0.0
7361,7361,2019-11-03,18.0,0.0
7362,7362,2019-11-03,28.0,0.0
7363,7363,2019-11-03,14.1,0.0
7364,7364,2019-11-03,16.0,0.0
7365,7365,2019-11-03,16.0,0.0
7366,7366,2019-11-03,35.9,0.0
7367,7367,2019-11-03,41.0,0.0
7368,7368,2019-11-04,40.0,0.0
7369,7369,2019-11-04,30.0,0.0
7370,7370,2019-11-04,17.1,0.0
7371,7371,2019-11-04,27.0,0.0
7372,7372,2019-11-04,6.1,0.0
7373,7373,2019-11-04,26.9,0.0
7374,7374,2019-11-04,19.0,0.0
7375,7375,2019-11-04,19.2,0.0
7376,7376,2019-11-04,27.0,0.0
7377,7377,2019-11-04,216.28387296071318,1.0
7378,7378,2019-11-04,15.0,0.0
7379,7379,2019-11-04,12.0,0.0
7380,7380,2019-11-04,10.0,0.0
7381,7381,2019-11-04,18.66570220023695,0.0
7382,7382,2019-11-04,11.0,0.0
7383,7383,2019-11-04,14.5,0.0
7384,7384,2019-11-04,12.0,0.0
7385,7385,2019-11-04,16.0,0.0
7386,7386,2019-11-04,16.0,0.0
7387,7387,2019-11-04,24.0,0.0
7388,7388,2019-11-04,25.0,0.0
7389,7389,2019-11-04,26.0,0.0
7390,7390,2019-11-04,23.0,0.0
7391,7391,2019-11-04,24.0,0.0
7392,7392,2019-11-05,16.0,0.0
7393,7393,2019-11-05,19.0,0.0
7394,7394,2019-11-05,16.0,0.0
7395,7395,2019-11-05,13.0,0.0
7396,7396,2019-11-05,21.0,0.0
7397,7397,2019-11-05,30.0,0.0
7398,7398,2019-11-05,58.8,0.0
7399,7399,2019-11-05,57.0,0.0
7400,7400,2019-11-05,52.0,0.0
7401,7401,2019-11-05,32.0,0.0
7402,7402,2019-11-05,33.0,0.0
7403,7403,2019-11-05,28.0,0.0
7404,7404,2019-11-05,32.0,0.0
7405,7405,2019-11-05,31.0,0.0
7406,7406,2019-11-05,30.0,0.0
7407,7407,2019-11-05,34.0,0.0
7408,7408,2019-11-05,30.0,0.0
7409,7409,2019-11-05,42.0,0.0
7410,7410,2019-11-05,44.0,0.0
7411,7411,2019-11-05,41.0,0.0
7412,7412,2019-11-05,38.0,0.0
7413,7413,2019-11-05,23.0,0.0
7414,7414,2019-11-05,37.0,0.0
7415,7415,2019-11-05,39.0,0.0
7416,7416,2019-11-06,35.0,0.0
7417,7417,2019-11-06,35.0,0.0
7418,7418,2019-11-06,32.5,0.0
7419,7419,2019-11-06,26.4,0.0
7420,7420,2019-11-06,19.0,0.0
7421,7421,2019-11-06,192.67717286988048,1.0
7422,7422,2019-11-06,41.0,0.0
7423,7423,2019-11-06,51.0,0.0
7424,7424,2019-11-06,60.9,0.0
7425,7425,2019-11-06,46.91829944727114,0.0
7426,7426,2019-11-06,31.8690500146738,0.0
7427,7427,2019-11-06,32.0,0.0
7428,7428,2019-11-06,29.0,0.0
7429,7429,2019-11-06,19.360116370885372,0.0
7430,7430,2019-11-06,17.895204710461524,0.0
7431,7431,2019-11-06,30.0,0.0
7432,7432,2019-11-06,27.0,0.0
7433,7433,2019-11-06,41.0,0.0
7434,7434,2019-11-06,34.0,0.0
7435,7435,2019-11-06,32.0,0.0
7436,7436,2019-11-06,26.0,0.0
7437,7437,2019-11-06,25.0,0.0
7438,7438,2019-11-06,37.0,0.0
7439,7439,2019-11-06,38.0,0.0
7440,7440,2019-11-07,44.0,0.0
7441,7441,2019-11-07,47.0,0.0
7442,7442,2019-11-07,38.0,0.0
7443,7443,2019-11-07,25.0,0.0
7444,7444,2019-11-07,26.0,0.0
7445,7445,2019-11-07,33.0,0.0
7446,7446,2019-11-07,35.0,0.0
7447,7447,2019-11-07,51.0,0.0
7448,7448,2019-11-07,41.0,0.0
7449,7449,2019-11-07,36.0,0.0
7450,7450,2019-11-07,23.0,0.0
7451,7451,2019-11-07,20.0,0.0
7452,7452,2019-11-07,29.0,0.0
7453,7453,2019-11-07,26.0,0.0
7454,7454,2019-11-07,33.0,0.0
7455,7455,2019-11-07,22.97482137546465,0.0
7456,7456,2019-11-07,109.89845023530745,1.0
7457,7457,2019-11-07,34.0,0.0
7458,7458,2019-11-07,58.0,0.0
7459,7459,2019-11-07,34.0,0.0
7460,7460,2019-11-07,38.0,0.0
7461,7461,2019-11-07,27.0,0.0
7462,7462,2019-11-07,38.0,0.0
7463,7463,2019-11-07,31.0,0.0
7464,7464,2019-11-08,36.0,0.0
7465,7465,2019-11-08,25.0,0.0
7466,7466,2019-11-08,9.0,0.0
7467,7467,2019-11-08,15.0,0.0
7468,7468,2019-11-08,17.0,0.0
7469,7469,2019-11-08,22.0,0.0
7470,7470,2019-11-08,46.0,0.0
7471,7471,2019-11-08,49.8,0.0
7472,7472,2019-11-08,39.0,0.0
7473,7473,2019-11-08,42.0,0.0
7474,7474,2019-11-08,31.0,0.0
7475,7475,2019-11-08,24.0,0.0
7476,7476,2019-11-08,27.0,0.0
7477,7477,2019-11-08,151.9083056673396,1.0
7478,7478,2019-11-08,28.0,0.0
7479,7479,2019-11-08,36.0,0.0
7480,7480,2019-11-08,30.0,0.0
7481,7481,2019-11-08,38.0,0.0
7482,7482,2019-11-08,82.0,0.0
7483,7483,2019-11-08,31.0,0.0
7484,7484,2019-11-08,39.0,0.0
7485,7485,2019-11-08,37.0,0.0
7486,7486,2019-11-08,31.0,0.0
7487,7487,2019-11-08,32.0,0.0
7488,7488,2019-11-09,34.0,0.0
7489,7489,2019-11-09,29.0,0.0
7490,7490,2019-11-09,34.0,0.0
7491,7491,2019-11-09,22.0,0.0
7492,7492,2019-11-09,32.0,0.0
7493,7493,2019-11-09,27.0,0.0
7494,7494,2019-11-09,39.0,0.0
7495,7495,2019-11-09,31.0,0.0
7496,7496,2019-11-09,39.0,0.0
7497,7497,2019-11-09,34.0,0.0
7498,7498,2019-11-09,28.0,0.0
7499,7499,2019-11-09,28.0,0.0
7500,7500,2019-11-09,29.36439060065088,0.0
7501,7501,2019-11-09,26.51375107121315,0.0
7502,7502,2019-11-09,32.08614446666916,0.0
7503,7503,2019-11-09,25.665162336835245,0.0
7504,7504,2019-11-09,33.8694213772128,0.0
7505,7505,2019-11-09,19.448224237115152,0.0
7506,7506,2019-11-09,25.0,0.0
7507,7507,2019-11-09,38.0,0.0
7508,7508,2019-11-09,33.0,0.0
7509,7509,2019-11-09,31.0,0.0
7510,7510,2019-11-09,45.0,0.0
7511,7511,2019-11-09,37.0,0.0
7512,7512,2019-11-10,39.0,0.0
7513,7513,2019-11-10,43.0,0.0
7514,7514,2019-11-10,26.0,0.0
7515,7515,2019-11-10,25.0,0.0
7516,7516,2019-11-10,35.0,0.0
7517,7517,2019-11-10,26.2,0.0
7518,7518,2019-11-10,20.0,0.0
7519,7519,2019-11-10,44.0,0.0
7520,7520,2019-11-10,46.0,0.0
7521,7521,2019-11-10,48.0,0.0
7522,7522,2019-11-10,25.0,0.0
7523,7523,2019-11-10,29.0,0.0
7524,7524,2019-11-10,20.0,0.0
7525,7525,2019-11-10,37.81804917392505,0.0
7526,7526,2019-11-10,43.76638162274725,0.0
7527,7527,2019-11-10,40.1,0.0
7528,7528,2019-11-10,21.0,0.0
7529,7529,2019-11-10,20.0,0.0
7530,7530,2019-11-10,17.0,0.0
7531,7531,2019-11-10,26.0,0.0
7532,7532,2019-11-10,16.0,0.0
7533,7533,2019-11-10,21.8,0.0
7534,7534,2019-11-10,11.8,0.0
7535,7535,2019-11-10,12.0,0.0
7536,7536,2019-11-11,24.0,0.0
7537,7537,2019-11-11,30.4,0.0
7538,7538,2019-11-11,24.0,0.0
7539,7539,2019-11-11,10.4,0.0
7540,7540,2019-11-11,10.4,0.0
7541,7541,2019-11-11,6.0,0.0
7542,7542,2019-11-11,17.302659522767026,0.0
7543,7543,2019-11-11,22.84035216949555,0.0
7544,7544,2019-11-11,36.22194722268218,0.0
7545,7545,2019-11-11,26.05811197890221,0.0
7546,7546,2019-11-11,18.0,0.0
7547,7547,2019-11-11,16.0,0.0
7548,7548,2019-11-11,8.0,0.0
7549,7549,2019-11-11,88.95907235196579,1.0
7550,7550,2019-11-11,24.0,0.0
7551,7551,2019-11-11,24.33638857984227,0.0
7552,7552,2019-11-11,23.0,0.0
7553,7553,2019-11-11,28.0,0.0
7554,7554,2019-11-11,31.8,0.0
7555,7555,2019-11-11,17.0,0.0
7556,7556,2019-11-11,10.0,0.0
7557,7557,2019-11-11,20.0,0.0
7558,7558,2019-11-11,44.7,0.0
7559,7559,2019-11-11,23.0,0.0
7560,7560,2019-11-12,26.898697197352448,0.0
7561,7561,2019-11-12,6.0,0.0
7562,7562,2019-11-12,8.0,0.0
7563,7563,2019-11-12,11.0,0.0
7564,7564,2019-11-12,17.364346385765366,0.0
7565,7565,2019-11-12,19.64953406242129,0.0
7566,7566,2019-11-12,25.40543463786341,0.0
7567,7567,2019-11-12,38.896793257233284,0.0
7568,7568,2019-11-12,31.67795958693132,0.0
7569,7569,2019-11-12,51.82407288825348,0.0
7570,7570,2019-11-12,78.0,0.0
7571,7571,2019-11-12,48.0,0.0
7572,7572,2019-11-12,32.0,0.0
7573,7573,2019-11-12,39.0,0.0
7574,7574,2019-11-12,45.9,0.0
7575,7575,2019-11-12,36.0,0.0
7576,7576,2019-11-12,35.0,0.0
7577,7577,2019-11-12,45.0,0.0
7578,7578,2019-11-12,26.0,0.0
7579,7579,2019-11-12,37.0,0.0
7580,7580,2019-11-12,45.0,0.0
7581,7581,2019-11-12,40.0,0.0
7582,7582,2019-11-12,36.0,0.0
7583,7583,2019-11-12,40.0,0.0
7584,7584,2019-11-13,21.0,0.0
7585,7585,2019-11-13,18.993971955821078,0.0
7586,7586,2019-11-13,10.0,0.0
7587,7587,2019-11-13,12.3,0.0
7588,7588,2019-11-13,18.0,0.0
7589,7589,2019-11-13,28.3,0.0
7590,7590,2019-11-13,29.4902074072336,0.0
7591,7591,2019-11-13,33.67466116922599,0.0
7592,7592,2019-11-13,47.77251135400999,0.0
7593,7593,2019-11-13,60.01532003247346,0.0
7594,7594,2019-11-13,56.82585267662115,0.0
7595,7595,2019-11-13,62.0,0.0
7596,7596,2019-11-13,74.0,0.0
7597,7597,2019-11-13,59.0,0.0
7598,7598,2019-11-13,51.0,0.0
7599,7599,2019-11-13,48.1,0.0
7600,7600,2019-11-13,29.5,0.0
7601,7601,2019-11-13,22.65834797122932,0.0
7602,7602,2019-11-13,42.0,0.0
7603,7603,2019-11-13,36.0,0.0
7604,7604,2019-11-13,40.0,0.0
7605,7605,2019-11-13,35.0,0.0
7606,7606,2019-11-13,43.0,0.0
7607,7607,2019-11-13,37.26659317959919,0.0
7608,7608,2019-11-14,48.0,0.0
7609,7609,2019-11-14,38.0,0.0
7610,7610,2019-11-14,13.0,0.0
7611,7611,2019-11-14,19.0,0.0
7612,7612,2019-11-14,24.649276338500552,0.0
7613,7613,2019-11-14,18.0,0.0
7614,7614,2019-11-14,27.8,0.0
7615,7615,2019-11-14,61.0,0.0
7616,7616,2019-11-14,84.0,0.0
7617,7617,2019-11-14,52.0,0.0
7618,7618,2019-11-14,47.0,0.0
7619,7619,2019-11-14,61.0,0.0
7620,7620,2019-11-14,59.0,0.0
7621,7621,2019-11-14,42.0,0.0
7622,7622,2019-11-14,51.0,0.0
7623,7623,2019-11-14,65.4,0.0
7624,7624,2019-11-14,39.0,0.0
7625,7625,2019-11-14,36.0,0.0
7626,7626,2019-11-14,40.0,0.0
7627,7627,2019-11-14,32.0,0.0
7628,7628,2019-11-14,9.0,0.0
7629,7629,2019-11-14,13.0,0.0
7630,7630,2019-11-14,18.0,0.0
7631,7631,2019-11-14,15.0,0.0
7632,7632,2019-11-15,16.8,0.0
7633,7633,2019-11-15,22.0,0.0
7634,7634,2019-11-15,24.0,0.0
7635,7635,2019-11-15,31.9,0.0
7636,7636,2019-11-15,17.0,0.0
7637,7637,2019-11-15,18.0,0.0
7638,7638,2019-11-15,21.1,0.0
7639,7639,2019-11-15,41.1,0.0
7640,7640,2019-11-15,53.0,0.0
7641,7641,2019-11-15,49.0,0.0
7642,7642,2019-11-15,49.9,0.0
7643,7643,2019-11-15,35.1,0.0
7644,7644,2019-11-15,57.9,0.0
7645,7645,2019-11-15,35.0,0.0
7646,7646,2019-11-15,29.1,0.0
7647,7647,2019-11-15,45.0,0.0
7648,7648,2019-11-15,38.0,0.0
7649,7649,2019-11-15,36.0,0.0
7650,7650,2019-11-15,29.9,0.0
7651,7651,2019-11-15,18.0,0.0
7652,7652,2019-11-15,9.0,0.0
7653,7653,2019-11-15,12.0,0.0
7654,7654,2019-11-15,23.0,0.0
7655,7655,2019-11-15,15.0,0.0
7656,7656,2019-11-16,21.0,0.0
7657,7657,2019-11-16,14.0,0.0
7658,7658,2019-11-16,14.0,0.0
7659,7659,2019-11-16,14.0,0.0
7660,7660,2019-11-16,9.0,0.0
7661,7661,2019-11-16,7.2,0.0
7662,7662,2019-11-16,59.2,0.0
7663,7663,2019-11-16,97.9,0.0
7664,7664,2019-11-16,63.9,0.0
7665,7665,2019-11-16,47.9,0.0
7666,7666,2019-11-16,30.9,0.0
7667,7667,2019-11-16,19.0,0.0
7668,7668,2019-11-16,19.0,0.0
7669,7669,2019-11-16,21.0,0.0
7670,7670,2019-11-16,24.0,0.0
7671,7671,2019-11-16,20.0,0.0
7672,7672,2019-11-16,27.0,0.0
7673,7673,2019-11-16,29.0,0.0
7674,7674,2019-11-16,27.0,0.0
7675,7675,2019-11-16,23.0,0.0
7676,7676,2019-11-16,13.0,0.0
7677,7677,2019-11-16,17.0,0.0
7678,7678,2019-11-16,19.0,0.0
7679,7679,2019-11-16,15.0,0.0
7680,7680,2019-11-17,18.0,0.0
7681,7681,2019-11-17,21.0,0.0
7682,7682,2019-11-17,23.9,0.0
7683,7683,2019-11-17,12.0,0.0
7684,7684,2019-11-17,25.197462224462605,0.0
7685,7685,2019-11-17,19.1,0.0
7686,7686,2019-11-17,50.9,0.0
7687,7687,2019-11-17,37.0,0.0
7688,7688,2019-11-17,42.1,0.0
7689,7689,2019-11-17,41.49903310726885,0.0
7690,7690,2019-11-17,48.9,0.0
7691,7691,2019-11-17,28.80336953140716,0.0
7692,7692,2019-11-17,39.2,0.0
7693,7693,2019-11-17,29.98260118282196,0.0
7694,7694,2019-11-17,45.9,0.0
7695,7695,2019-11-17,29.9,0.0
7696,7696,2019-11-17,17.2,0.0
7697,7697,2019-11-17,27.5230607872434,0.0
7698,7698,2019-11-17,8.1,0.0
7699,7699,2019-11-17,27.0,0.0
7700,7700,2019-11-17,24.0,0.0
7701,7701,2019-11-17,22.9,0.0
7702,7702,2019-11-17,6.1,0.0
7703,7703,2019-11-17,22.0,0.0
7704,7704,2019-11-18,20.0,0.0
7705,7705,2019-11-18,17.0,0.0
7706,7706,2019-11-18,15.0,0.0
7707,7707,2019-11-18,16.0,0.0
7708,7708,2019-11-18,12.1,0.0
7709,7709,2019-11-18,30.1,0.0
7710,7710,2019-11-18,64.2,0.0
7711,7711,2019-11-18,119.0,0.0
7712,7712,2019-11-18,109.9,0.0
7713,7713,2019-11-18,86.4,0.0
7714,7714,2019-11-18,39.7145102289872,0.0
7715,7715,2019-11-18,41.37973773934329,0.0
7716,7716,2019-11-18,47.1,0.0
7717,7717,2019-11-18,39.946997266905186,0.0
7718,7718,2019-11-18,48.0,0.0
7719,7719,2019-11-18,37.0,0.0
7720,7720,2019-11-18,44.1,0.0
7721,7721,2019-11-18,52.6,0.0
7722,7722,2019-11-18,55.9,0.0
7723,7723,2019-11-18,40.9,0.0
7724,7724,2019-11-18,17.0,0.0
7725,7725,2019-11-18,27.0,0.0
7726,7726,2019-11-18,26.0,0.0
7727,7727,2019-11-18,27.0,0.0
7728,7728,2019-11-19,27.0,0.0
7729,7729,2019-11-19,26.0,0.0
7730,7730,2019-11-19,24.1,0.0
7731,7731,2019-11-19,58.9,0.0
7732,7732,2019-11-19,38.0,0.0
7733,7733,2019-11-19,40.0,0.0
7734,7734,2019-11-19,32.2,0.0
7735,7735,2019-11-19,81.1,0.0
7736,7736,2019-11-19,99.8,0.0
7737,7737,2019-11-19,60.8,0.0
7738,7738,2019-11-19,53.0,0.0
7739,7739,2019-11-19,50.9,0.0
7740,7740,2019-11-19,34.2,0.0
7741,7741,2019-11-19,35.959057190622026,0.0
7742,7742,2019-11-19,63.9,0.0
7743,7743,2019-11-19,48.9,0.0
7744,7744,2019-11-19,37.0,0.0
7745,7745,2019-11-19,31.1,0.0
7746,7746,2019-11-19,24.106579469628123,0.0
7747,7747,2019-11-19,33.4,0.0
7748,7748,2019-11-19,27.1,0.0
7749,7749,2019-11-19,45.1,0.0
7750,7750,2019-11-19,67.6,0.0
7751,7751,2019-11-19,78.1,0.0
7752,7752,2019-11-20,71.0,0.0
7753,7753,2019-11-20,66.0,0.0
7754,7754,2019-11-20,58.3,0.0
7755,7755,2019-11-20,19.5,0.0
7756,7756,2019-11-20,18.9,0.0
7757,7757,2019-11-20,17.0,0.0
7758,7758,2019-11-20,20.0,0.0
7759,7759,2019-11-20,26.1,0.0
7760,7760,2019-11-20,54.0,0.0
7761,7761,2019-11-20,58.0,0.0
7762,7762,2019-11-20,53.0,0.0
7763,7763,2019-11-20,55.9,0.0
7764,7764,2019-11-20,33.1,0.0
7765,7765,2019-11-20,63.0,0.0
7766,7766,2019-11-20,46.2,0.0
7767,7767,2019-11-20,23.11160354174768,0.0
7768,7768,2019-11-20,33.0,0.0
7769,7769,2019-11-20,31.9,0.0
7770,7770,2019-11-20,18.0,0.0
7771,7771,2019-11-20,27.0,0.0
7772,7772,2019-11-20,20.0,0.0
7773,7773,2019-11-20,26.0,0.0
7774,7774,2019-11-20,36.9,0.0
7775,7775,2019-11-20,23.0,0.0
7776,7776,2019-11-21,16.1,0.0
7777,7777,2019-11-21,34.0,0.0
7778,7778,2019-11-21,43.9,0.0
7779,7779,2019-11-21,12.0,0.0
7780,7780,2019-11-21,16.0,0.0
7781,7781,2019-11-21,12.1,0.0
7782,7782,2019-11-21,25.0,0.0
7783,7783,2019-11-21,19.0,0.0
7784,7784,2019-11-21,21.0,0.0
7785,7785,2019-11-21,32.0,0.0
7786,7786,2019-11-21,37.9,0.0
7787,7787,2019-11-21,26.2,0.0
7788,7788,2019-11-21,25.57049741445268,0.0
7789,7789,2019-11-21,26.912784636541204,0.0
7790,7790,2019-11-21,44.75138927713143,0.0
7791,7791,2019-11-21,41.42842858826683,0.0
7792,7792,2019-11-21,25.0,0.0
7793,7793,2019-11-21,23.0,0.0
7794,7794,2019-11-21,12.0,0.0
7795,7795,2019-11-21,17.0,0.0
7796,7796,2019-11-21,18.0,0.0
7797,7797,2019-11-21,21.0,0.0
7798,7798,2019-11-21,18.0,0.0
7799,7799,2019-11-21,11.0,0.0
7800,7800,2019-11-22,20.0,0.0
7801,7801,2019-11-22,16.1,0.0
7802,7802,2019-11-22,22.18528905935898,0.0
7803,7803,2019-11-22,18.0,0.0
7804,7804,2019-11-22,15.0,0.0
7805,7805,2019-11-22,20.7,0.0
7806,7806,2019-11-22,19.1,0.0
